station,BusID,HC_firm_min,HC_median,HC_mean,HC_p90,HC_p95,HC_nonfirm,gain_nonfirm_minus_firm,ratio_nonfirm_to_firm
65052,2577063,69.0,71.5,71.125,72.0,72.0,72.0,3.0,1.0434782608695652
65052,2577220,81.0,83.0,83.08333333333333,84.0,84.0,84.0,3.0,1.037037037037037
65052,2577250,77.0,79.0,78.95833333333333,80.0,80.0,80.0,3.0,1.0389610389610389
65052,2577271,77.0,80.0,79.79166666666667,81.0,81.0,81.0,4.0,1.051948051948052
65052,2577281,78.0,81.0,80.45833333333333,81.0,81.0,81.0,3.0,1.0384615384615385
65052,2577290,80.0,83.0,82.375,83.0,83.0,83.0,3.0,1.0375
65052,2577311,78.0,80.0,80.5,83.0,83.0,83.0,5.0,1.064102564102564
65052,2577953,74.0,76.0,75.79166666666667,77.0,77.0,77.0,3.0,1.0405405405405406
65052,2578028,75.0,78.0,77.66666666666667,79.0,79.0,79.0,4.0,1.0533333333333332
65052,2578058,76.0,78.0,78.41666666666667,80.0,80.0,80.0,4.0,1.0526315789473684
65052,2578238,53.0,55.0,54.333333333333336,55.0,55.0,55.0,2.0,1.0377358490566038
65052,2578266,51.0,54.0,53.666666666666664,55.0,55.0,55.0,4.0,1.0784313725490196
65052,2578282,51.0,54.0,53.833333333333336,55.0,55.0,55.0,4.0,1.0784313725490196
65052,2578357,69.0,70.5,70.54166666666667,72.0,72.0,72.0,3.0,1.0434782608695652
65052,2578365,68.0,70.0,70.08333333333333,72.0,72.0,72.0,4.0,1.0588235294117647
65052,2578405,69.0,70.0,70.45833333333333,72.0,72.0,72.0,3.0,1.0434782608695652
65052,2578413,66.0,69.0,68.75,70.7,71.0,71.0,5.0,1.0757575757575757
65052,2578429,63.0,66.0,65.66666666666667,68.0,68.0,68.0,5.0,1.0793650793650793
65052,2578437,60.0,64.0,63.333333333333336,65.0,65.85,65.85,5.849999999999994,1.0975
65052,2579380,59.0,62.0,62.125,64.0,64.0,64.0,5.0,1.0847457627118644
65068,1272133,43.0,44.0,43.625,44.0,44.0,44.0,1.0,1.0232558139534884
65068,1272246,54.0,55.0,54.875,55.0,55.0,55.0,1.0,1.0185185185185186
65068,1272718,54.0,54.0,54.0,54.0,54.0,54.0,0.0,1.0
65068,1272723,54.0,54.0,54.0,54.0,54.0,54.0,0.0,1.0
65068,1272728,55.0,55.0,55.0,55.0,55.0,55.0,0.0,1.0
65068,1272733,55.0,55.0,55.0,55.0,55.0,55.0,0.0,1.0
65068,1272738,47.0,47.0,47.041666666666664,47.0,47.0,47.0,0.0,1.0
65068,1272743,48.0,48.0,48.375,49.0,49.0,49.0,1.0,1.0208333333333333
65068,1272767,68.0,69.0,68.79166666666667,69.0,69.0,69.0,1.0,1.0147058823529411
65068,1272777,50.0,51.0,50.916666666666664,51.0,51.0,51.0,1.0,1.02
65068,1272787,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65068,1272797,52.0,52.0,52.083333333333336,52.0,52.849999999999994,52.849999999999994,0.8499999999999943,1.0163461538461538
65068,1272807,52.0,53.0,52.791666666666664,53.0,53.0,53.0,1.0,1.0192307692307692
65068,1272817,53.0,53.0,53.0,53.0,53.0,53.0,0.0,1.0
65068,1272919,69.0,69.0,69.29166666666667,70.0,70.0,70.0,1.0,1.0144927536231885
65068,1272929,51.0,51.0,51.0,51.0,51.0,51.0,0.0,1.0
65068,1273015,54.0,54.0,54.0,54.0,54.0,54.0,0.0,1.0
65068,1273020,53.0,53.0,53.416666666666664,54.0,54.0,54.0,1.0,1.0188679245283019
65068,1273034,67.0,68.0,67.70833333333333,68.0,68.0,68.0,1.0,1.0149253731343284
65068,1273039,68.0,68.0,68.375,69.0,69.0,69.0,1.0,1.0147058823529411
65068,1273069,38.0,39.0,38.958333333333336,39.0,39.0,39.0,1.0,1.0263157894736843
65068,1273186,71.0,71.0,71.0,71.0,71.0,71.0,0.0,1.0
65068,1273191,71.0,71.0,71.0,71.0,71.0,71.0,0.0,1.0
65068,1273196,71.0,72.0,71.75,72.0,72.0,72.0,1.0,1.0140845070422535
65068,1273369,54.0,55.0,54.958333333333336,55.0,55.0,55.0,1.0,1.0185185185185186
65068,1273385,51.0,52.0,51.875,52.0,52.0,52.0,1.0,1.0196078431372548
65068,1273458,61.0,62.0,62.25,63.0,63.0,63.0,2.0,1.0327868852459017
65068,1273463,69.0,70.0,69.70833333333333,70.0,70.0,70.0,1.0,1.0144927536231885
65068,1476198,34.0,34.0,34.291666666666664,35.0,35.0,35.0,1.0,1.0294117647058822
65068,2069046,27.0,27.0,27.0,27.0,27.0,27.0,0.0,1.0
65068,2569370,26.0,27.0,26.958333333333332,27.0,27.0,27.0,1.0,1.0384615384615385
65068,2569380,26.0,26.0,26.291666666666668,27.0,27.0,27.0,1.0,1.0384615384615385
65068,2569385,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65068,2569419,26.0,26.0,26.458333333333332,27.0,27.0,27.0,1.0,1.0384615384615385
65068,2569424,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65068,2569431,25.0,26.0,25.541666666666668,26.0,26.0,26.0,1.0,1.04
65068,2576577,39.0,39.0,39.0,39.0,39.0,39.0,0.0,1.0
65068,2576993,39.0,40.0,39.666666666666664,40.0,40.0,40.0,1.0,1.0256410256410255
65068,2577022,39.0,40.0,39.833333333333336,40.0,40.0,40.0,1.0,1.0256410256410255
65068,2577888,26.0,27.0,26.583333333333332,27.0,27.0,27.0,1.0,1.0384615384615385
65068,2577983,41.0,41.0,41.0,41.0,41.0,41.0,0.0,1.0
65068,2578109,34.0,34.0,34.291666666666664,35.0,35.0,35.0,1.0,1.0294117647058822
65068,2579454,35.0,35.0,35.333333333333336,36.0,36.0,36.0,1.0,1.0285714285714285
65068,2580974,66.0,67.0,66.95833333333333,67.0,67.0,67.0,1.0,1.0151515151515151
65068,2581830,39.0,40.0,39.916666666666664,40.0,40.0,40.0,1.0,1.0256410256410255
65068,3100425,18.0,18.0,18.041666666666668,18.0,18.0,18.0,0.0,1.0
65068,3761916,41.0,41.0,41.0,41.0,41.0,41.0,0.0,1.0
65068,3776887,33.0,34.0,33.625,34.0,34.0,34.0,1.0,1.0303030303030303
65068,4194067,70.0,70.0,70.0,70.0,70.0,70.0,0.0,1.0
65076,42315,50.0,52.0,51.625,52.0,52.0,52.0,2.0,1.04
65076,42316,50.0,52.0,51.708333333333336,52.0,52.0,52.0,2.0,1.04
65076,42338,49.0,51.0,51.083333333333336,52.0,52.0,52.0,3.0,1.0612244897959184
65076,42347,95.0,95.0,95.0,95.0,95.0,95.0,0.0,1.0
65076,2537563,47.0,49.0,48.791666666666664,50.0,50.0,50.0,3.0,1.0638297872340425
65076,2537572,18.0,18.0,18.416666666666668,19.0,19.0,19.0,1.0,1.0555555555555556
65076,2539069,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0
65076,2539103,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65076,2578246,48.0,50.0,49.583333333333336,50.0,50.0,50.0,2.0,1.0416666666666667
65076,2578258,49.0,50.0,49.791666666666664,50.7,51.0,51.0,2.0,1.0408163265306123
65076,2578279,49.0,51.0,50.416666666666664,51.0,51.0,51.0,2.0,1.0408163265306123
65076,2578290,48.0,50.0,50.0,51.0,51.0,51.0,3.0,1.0625
65076,2578310,48.0,50.0,49.625,50.0,50.849999999999994,50.849999999999994,2.8499999999999943,1.059375
65076,2578328,46.0,49.0,48.625,49.7,50.0,50.0,4.0,1.0869565217391304
65076,2578344,46.0,48.5,48.375,49.0,49.0,49.0,3.0,1.065217391304348
65076,2578378,48.0,50.0,50.166666666666664,51.0,51.0,51.0,3.0,1.0625
65076,2578392,49.0,51.0,50.791666666666664,51.7,52.0,52.0,3.0,1.0612244897959184
65076,2578421,49.0,51.0,51.041666666666664,52.0,52.0,52.0,3.0,1.0612244897959184
65076,2578445,49.0,51.5,51.291666666666664,52.0,52.0,52.0,3.0,1.0612244897959184
65079,43318,42.0,44.0,46.458333333333336,52.0,52.0,52.0,10.0,1.2380952380952381
65079,43334,41.0,43.0,45.5,51.0,51.0,51.0,10.0,1.2439024390243902
65079,43346,43.0,45.5,46.458333333333336,49.7,50.0,50.0,7.0,1.1627906976744187
65079,43347,43.0,46.0,46.75,50.0,50.0,50.0,7.0,1.1627906976744187
65079,43352,40.0,42.0,45.0,50.0,50.0,50.0,10.0,1.25
65079,43353,41.0,42.5,45.25,50.0,50.849999999999994,50.849999999999994,9.849999999999994,1.2402439024390242
65079,43370,41.0,43.0,45.791666666666664,51.0,51.0,51.0,10.0,1.2439024390243902
65079,43371,41.0,43.0,45.5,51.0,51.0,51.0,10.0,1.2439024390243902
65079,43372,41.0,43.0,45.958333333333336,51.0,51.849999999999994,51.849999999999994,10.849999999999994,1.2646341463414632
65079,43378,41.0,43.0,46.0,51.0,51.849999999999994,51.849999999999994,10.849999999999994,1.2646341463414632
65079,113159,40.0,42.5,44.5,49.0,49.0,49.0,9.0,1.225
65079,113169,41.0,43.0,45.958333333333336,51.0,51.849999999999994,51.849999999999994,10.849999999999994,1.2646341463414632
65079,1118354,41.0,43.0,45.833333333333336,51.0,51.0,51.0,10.0,1.2439024390243902
65079,1118359,41.0,43.0,46.0,51.0,51.849999999999994,51.849999999999994,10.849999999999994,1.2646341463414632
65079,1312425,41.0,43.0,45.833333333333336,51.0,51.0,51.0,10.0,1.2439024390243902
65079,1570630,25.0,26.0,25.958333333333332,26.0,26.0,26.0,1.0,1.04
65079,1664254,67.0,67.0,67.0,67.0,67.0,67.0,0.0,1.0
65079,2036470,68.0,68.0,68.0,68.0,68.0,68.0,0.0,1.0
65079,2036475,68.0,68.0,68.0,68.0,68.0,68.0,0.0,1.0
65079,2524859,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65079,2527159,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0
65079,2529332,51.0,52.0,51.958333333333336,52.0,52.0,52.0,1.0,1.0196078431372548
65079,2529337,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0
65079,2538893,39.0,43.0,43.125,46.0,46.849999999999994,46.849999999999994,7.849999999999994,1.2012820512820512
65079,2579434,54.0,55.0,54.75,55.0,55.0,55.0,1.0,1.0185185185185186
65079,2579473,40.0,45.0,44.666666666666664,48.0,48.0,48.0,8.0,1.2
65079,2579537,41.0,43.0,45.666666666666664,51.0,51.0,51.0,10.0,1.2439024390243902
65079,2581244,54.0,54.0,54.0,54.0,54.0,54.0,0.0,1.0
65079,2581259,54.0,54.0,54.0,54.0,54.0,54.0,0.0,1.0
65079,2581407,42.0,45.0,46.0,49.0,49.0,49.0,7.0,1.1666666666666667
65079,2581458,40.0,42.0,45.0,50.0,50.0,50.0,10.0,1.25
65079,2581478,41.0,43.0,45.958333333333336,51.0,51.849999999999994,51.849999999999994,10.849999999999994,1.2646341463414632
65079,2581509,41.0,43.0,45.833333333333336,51.0,51.0,51.0,10.0,1.2439024390243902
65079,2581524,41.0,43.0,45.625,51.0,51.0,51.0,10.0,1.2439024390243902
65079,2581549,41.0,43.0,45.625,51.0,51.0,51.0,10.0,1.2439024390243902
65079,2581564,41.0,43.0,45.833333333333336,51.0,51.0,51.0,10.0,1.2439024390243902
65079,2581579,51.0,52.0,51.958333333333336,52.0,52.0,52.0,1.0,1.0196078431372548
65079,2581589,51.0,51.0,51.0,51.0,51.0,51.0,0.0,1.0
65079,2581598,51.0,51.0,51.0,51.0,51.0,51.0,0.0,1.0
65079,2581614,50.0,51.0,50.958333333333336,51.0,51.0,51.0,1.0,1.02
65079,2581629,39.0,43.0,43.25,47.0,47.0,47.0,8.0,1.205128205128205
65079,2581658,39.0,43.0,43.458333333333336,47.0,47.0,47.0,8.0,1.205128205128205
65079,3418089,42.0,43.5,46.416666666666664,52.0,52.0,52.0,10.0,1.2380952380952381
65079,3418093,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0
65079,3453865,48.0,51.0,50.416666666666664,51.0,51.0,51.0,3.0,1.0625
65079,3453897,40.0,42.0,45.0,50.0,50.0,50.0,10.0,1.25
65079,3453978,39.0,43.0,43.291666666666664,47.0,47.0,47.0,8.0,1.205128205128205
65079,3453981,51.0,52.0,51.958333333333336,52.0,52.0,52.0,1.0,1.0196078431372548
65079,3454067,53.0,53.0,53.0,53.0,53.0,53.0,0.0,1.0
65079,3502807,53.0,53.0,53.0,53.0,53.0,53.0,0.0,1.0
65079,3529549,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0
65079,3530538,54.0,54.0,54.0,54.0,54.0,54.0,0.0,1.0
65079,3563038,41.0,43.0,45.916666666666664,51.0,51.849999999999994,51.849999999999994,10.849999999999994,1.2646341463414632
65079,4016708,49.0,51.0,50.5,51.0,51.0,51.0,2.0,1.0408163265306123
65082,44353,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
65082,44354,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
65082,44356,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
65082,44357,62.0,62.0,62.083333333333336,62.0,62.849999999999994,62.849999999999994,0.8499999999999943,1.0137096774193548
65082,44367,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
65082,44368,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
65082,44370,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
65082,44386,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
65082,44389,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
65082,44390,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
65082,44398,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
65082,44399,49.0,49.0,49.041666666666664,49.0,49.0,49.0,0.0,1.0
65082,44416,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
65082,44418,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
65082,44422,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
65082,44423,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
65082,44425,17.0,17.0,17.0,17.0,17.0,17.0,0.0,1.0
65082,44426,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
65082,2450866,25.0,26.0,25.958333333333332,26.0,26.0,26.0,1.0,1.04
65082,2450878,25.0,27.0,26.541666666666668,27.0,27.0,27.0,2.0,1.08
65082,2451839,19.0,20.0,19.916666666666668,20.0,20.0,20.0,1.0,1.0526315789473684
65082,2452324,39.0,39.0,39.083333333333336,39.0,39.849999999999994,39.849999999999994,0.8499999999999943,1.0217948717948717
65082,2528661,40.0,40.0,40.0,40.0,40.0,40.0,0.0,1.0
65082,2528667,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
65082,2528685,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
65082,2528688,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
65082,2528723,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
65082,2528742,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
65082,2528747,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
65082,2528773,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
65082,2528781,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
65082,2537314,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
65082,2537322,53.0,54.0,54.291666666666664,55.0,55.0,55.0,2.0,1.0377358490566038
65082,2537330,55.0,55.0,55.25,56.0,56.0,56.0,1.0,1.018181818181818
65082,2573886,77.0,78.0,78.08333333333333,79.0,79.0,79.0,2.0,1.025974025974026
65082,2575866,68.0,68.0,68.0,68.0,68.0,68.0,0.0,1.0
65082,2575874,68.0,68.0,68.0,68.0,68.0,68.0,0.0,1.0
65082,2575898,69.0,69.0,69.0,69.0,69.0,69.0,0.0,1.0
65082,2575929,70.0,70.0,70.0,70.0,70.0,70.0,0.0,1.0
65082,2575974,71.0,71.0,71.0,71.0,71.0,71.0,0.0,1.0
65082,2576338,71.0,72.0,71.79166666666667,72.0,72.0,72.0,1.0,1.0140845070422535
65082,2576354,72.0,72.0,72.0,72.0,72.0,72.0,0.0,1.0
65082,2576367,48.0,51.0,51.0,52.0,52.0,52.0,4.0,1.0833333333333333
65082,2576385,47.0,51.0,50.5,52.0,52.0,52.0,5.0,1.1063829787234043
65082,2576393,47.0,50.0,50.208333333333336,51.0,51.849999999999994,51.849999999999994,4.849999999999994,1.103191489361702
65082,2576409,47.0,50.0,49.708333333333336,51.0,51.0,51.0,4.0,1.0851063829787233
65082,2576417,46.0,50.0,49.458333333333336,51.0,51.0,51.0,5.0,1.108695652173913
65082,2576473,81.0,81.0,81.0,81.0,81.0,81.0,0.0,1.0
65082,2576489,39.0,39.0,39.0,39.0,39.0,39.0,0.0,1.0
65082,2576556,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0
65082,2576561,27.0,27.0,27.0,27.0,27.0,27.0,0.0,1.0
65082,2577849,78.0,79.0,78.91666666666667,80.0,80.0,80.0,2.0,1.0256410256410255
65082,2577859,77.0,78.0,77.95833333333333,79.0,79.0,79.0,2.0,1.025974025974026
65082,2577878,41.0,42.0,41.75,42.0,42.0,42.0,1.0,1.024390243902439
65082,2578099,25.0,26.0,26.125,27.0,27.0,27.0,2.0,1.08
65082,2578118,25.0,26.0,26.291666666666668,27.0,27.0,27.0,2.0,1.08
65082,2578129,25.0,27.0,26.5,27.0,27.0,27.0,2.0,1.08
65082,2579020,77.0,77.0,77.375,78.0,78.0,78.0,1.0,1.0129870129870129
65082,2579038,77.0,78.0,77.91666666666667,78.0,78.0,78.0,1.0,1.0129870129870129
65082,2579059,24.0,26.0,25.875,26.0,26.0,26.0,2.0,1.0833333333333333
65082,2579067,24.0,26.0,25.708333333333332,26.0,26.0,26.0,2.0,1.0833333333333333
65082,2579080,24.0,26.0,25.5,26.0,26.0,26.0,2.0,1.0833333333333333
65082,2579088,24.0,25.0,25.333333333333332,26.0,26.0,26.0,2.0,1.0833333333333333
65082,2579101,24.0,25.0,25.083333333333332,25.7,26.0,26.0,2.0,1.0833333333333333
65082,2580517,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65082,2597366,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65082,2599986,25.0,26.0,26.0,26.0,26.0,26.0,1.0,1.04
65082,3214198,25.0,26.0,25.958333333333332,26.0,26.0,26.0,1.0,1.04
86315,231563,55.0,56.0,55.666666666666664,56.0,56.0,56.0,1.0,1.018181818181818
86315,455239,54.0,55.0,54.875,55.0,55.0,55.0,1.0,1.0185185185185186
86315,525317,54.0,56.0,55.666666666666664,56.0,56.0,56.0,2.0,1.037037037037037
86315,1118829,54.0,54.0,54.083333333333336,54.0,54.849999999999994,54.849999999999994,0.8499999999999943,1.0157407407407406
86315,1118839,54.0,54.0,54.0,54.0,54.0,54.0,0.0,1.0
86315,1272360,40.0,45.0,44.958333333333336,47.0,47.0,47.0,7.0,1.175
86315,1272511,20.0,21.0,20.916666666666668,21.0,21.0,21.0,1.0,1.05
86315,1272532,20.0,20.0,20.416666666666668,21.0,21.0,21.0,1.0,1.05
86315,1272537,18.0,19.0,18.541666666666668,19.0,19.0,19.0,1.0,1.0555555555555556
86315,1272551,11.0,11.0,11.0,11.0,11.0,11.0,0.0,1.0
86315,1272556,9.0,9.0,9.375,10.0,10.0,10.0,1.0,1.1111111111111112
86315,1327284,57.0,57.0,57.0,57.0,57.0,57.0,0.0,1.0
86315,1415793,55.0,56.0,55.541666666666664,56.0,56.0,56.0,1.0,1.018181818181818
86315,1476151,54.0,54.0,54.25,55.0,55.0,55.0,1.0,1.0185185185185186
86315,1476197,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
86315,1486643,54.0,54.0,54.0,54.0,54.0,54.0,0.0,1.0
86315,1486648,62.0,62.0,62.0,62.0,62.0,62.0,0.0,1.0
86315,2528500,65.0,66.0,66.33333333333333,67.0,67.0,67.0,2.0,1.0307692307692307
86315,2528505,65.0,66.0,66.16666666666667,67.0,67.0,67.0,2.0,1.0307692307692307
86315,2528536,52.0,53.0,53.416666666666664,54.0,54.0,54.0,2.0,1.0384615384615385
86315,2528541,25.0,25.0,25.0,25.0,25.0,25.0,0.0,1.0
86315,2528552,53.0,54.0,54.125,55.0,55.0,55.0,2.0,1.0377358490566038
86315,2528560,54.0,55.0,54.875,55.0,55.0,55.0,1.0,1.0185185185185186
86315,2528579,55.0,56.0,55.833333333333336,56.0,56.0,56.0,1.0,1.018181818181818
86315,2528595,55.0,57.0,56.541666666666664,57.0,57.0,57.0,2.0,1.0363636363636364
86315,2537109,42.0,48.0,47.583333333333336,49.7,50.0,50.0,8.0,1.1904761904761905
86315,2537117,47.0,53.0,52.375,54.7,55.0,55.0,8.0,1.1702127659574468
86315,2537125,49.0,55.0,54.5,57.0,57.0,57.0,8.0,1.163265306122449
86315,2537134,52.0,57.0,56.916666666666664,58.0,58.0,58.0,6.0,1.1153846153846154
86315,2537142,54.0,57.0,56.958333333333336,58.0,58.0,58.0,4.0,1.0740740740740742
86315,2537151,55.0,57.0,56.833333333333336,57.0,57.849999999999994,57.849999999999994,2.8499999999999943,1.0518181818181818
86315,2537159,54.0,55.0,55.0,56.0,56.0,56.0,2.0,1.037037037037037
86315,2538969,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
86315,2539108,27.0,27.0,27.0,27.0,27.0,27.0,0.0,1.0
86315,2579513,42.0,43.0,43.333333333333336,44.0,44.0,44.0,2.0,1.0476190476190477
86315,2597348,26.0,26.0,26.333333333333332,27.0,27.0,27.0,1.0,1.0384615384615385
86315,3988692,12.0,12.0,12.0,12.0,12.0,12.0,0.0,1.0
