 F,      BusId,       PA,       PB,       PC,       P3, XA, XB, XC, X3,       id_A,       id_B,       id_C,       id_3
10,    2818025,     59.0,     60.0,     60.0,    185.0,  9, 10, 11,  9,    2402037,    2402037,    2402037,    2402037
10,    2577411,     71.0,     71.0,     69.0,    209.0,  9, 10, 11, 11,      82003,      82003,      82003,      82003
11,    2818164,     69.0,     70.0,     68.0,    209.0,  9, 10, 11, 11,      82003,      82003,      82003,      82003
11,      45257,     36.0,     33.0,     37.0,    102.0,  9, 10, 11, 10,      82009,      82009,      82009,      82009
11,    3814155,     36.0,     33.0,     37.0,    102.0,  9, 10, 11, 10,      82009,      82009,      82009,      82009
11,    3814154,     36.0,     33.0,     37.0,    102.0,  9, 10, 11, 10,      82009,      82009,      82009,      82009
11,    1351946,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    1469332,    1469332,    1469332,    1469332
11,    1351946,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    1469332,    1469332,    1469332,    1469332
11,    2235300,     45.0,     46.0,     46.0,    139.0,  9, 10, 11,  9,      82081,      82081,      82081,      82081
11,    2524886,     36.0,     32.0,     36.0,    101.0,  9, 10, 11, 10,      82009,      82009,      82009,      82009
11,    2524881,     36.0,     32.0,     36.0,    101.0,  9, 10, 11, 10,      82009,      82009,      82009,      82009
11,    2524876,     35.0,     32.0,     36.0,    101.0,  9, 10, 11, 10,      82009,      82009,      82009,      82009
11,    2528023,     44.0,     45.0,     45.0,    139.0,  9, 10, 11,  9,      77831,      77831,      77831,      77831
11,    2528057,     45.0,     46.0,     46.0,    140.0,  9, 10, 11,  9,      77831,      77831,      77831,      77831
11,    2528062,     45.0,     46.0,     46.0,    140.0,  9, 10, 11,  9,      77831,      77831,      77831,      77831
11,    2528148,     45.0,     47.0,     47.0,    141.0,  9, 10, 11,  9,      77831,      77831,      77831,      77831
11,      45291,     46.0,     47.0,     47.0,    140.0,  9, 10, 11,  9,      82081,      82081,      82081,      82081
11,    2818169,     69.0,     70.0,     68.0,    208.0,  9, 10, 11, 11,      82003,      82003,      82003,      82003
11,    2537255,     44.0,     44.0,     44.0,    139.0,  9, 10, 11, 10,      82070,      82070,      82070,      82070
11,    2537268,     45.0,     45.0,     45.0,    140.0,  9, 10, 11, 10,      82070,      82070,      82070,      82070
11,    2818025,     59.0,     60.0,     60.0,    183.0,  9, 10, 11,  9,    2402037,    2402037,    2402037,    2402037
11,    2577411,     70.0,     71.0,     69.0,    210.0,  9, 10, 11, 11,      82003,      82003,      82003,      82003
12,    2818164,     71.0,     70.0,     68.0,    207.0,  9, 10, 11, 11,      82003,      82003,      82003,      82003
12,      45257,     36.0,     34.0,     38.0,    106.0,  9, 10, 11, 10,      82009,      82009,      82009,      82009
12,    3814155,     36.0,     34.0,     38.0,    106.0,  9, 10, 11, 10,      82009,      82009,      82009,      82009
12,    3814154,     36.0,     34.0,     38.0,    106.0,  9, 10, 11, 10,      82009,      82009,      82009,      82009
